Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
16-APR-2026,SUNPHARMA,1693.10,1696.60,-0.0021,0.0125,0.0124,0.2369
16-APR-2026,SUNTECK,337.75,328.65,0.0273,0.0254,0.0254,0.4853
16-APR-2026,SUNTV,632.25,620.55,0.0187,0.0206,0.0206,0.3936
16-APR-2026,SUPERHOUSE,149.94,150.62,-0.0045,0.0256,0.0255,0.4872
16-APR-2026,SUPERSPIN,5.33,5.08,0.0480,0.0339,0.0340,0.6496
16-APR-2026,SUPRAJIT,411.00,415.75,-0.0115,0.0215,0.0215,0.4108
16-APR-2026,SUPREME,57.65,55.80,0.0326,0.0360,0.0360,0.6878
16-APR-2026,SUPREMEENG,1.21,1.16,0.0422,0.0320,0.0321,0.6133
16-APR-2026,SUPREMEIND,3663.80,3830.40,-0.0445,0.0199,0.0201,0.3840
16-APR-2026,SUPREMEINF,74.41,74.91,-0.0067,0.0311,0.0310,0.5923
16-APR-2026,SUPRIYA,628.30,635.45,-0.0113,0.0260,0.0259,0.4948
16-APR-2026,SURAJEST,244.58,227.25,0.0735,0.0295,0.0299,0.5712
16-APR-2026,SURAJLTD,253.02,268.80,-0.0605,0.0283,0.0285,0.5445
16-APR-2026,SURAKSHA,281.86,280.03,0.0065,0.0186,0.0186,0.3554
16-APR-2026,SURANASOL,24.30,23.64,0.0275,0.0290,0.0290,0.5540
16-APR-2026,SURANAT&P,18.70,18.26,0.0238,0.0297,0.0297,0.5674
16-APR-2026,SURYALAXMI,57.14,54.42,0.0488,0.0295,0.0296,0.5655
16-APR-2026,SURYAROSNI,238.37,235.28,0.0130,0.0279,0.0279,0.5330
16-APR-2026,SURYODAY,143.82,139.26,0.0322,0.0269,0.0270,0.5158
16-APR-2026,SUTLEJTEX,37.00,36.40,0.0163,0.0294,0.0294,0.5617
16-APR-2026,SUVEN,195.93,191.92,0.0207,0.0341,0.0341,0.6515
16-APR-2026,SUVIDHAA,3.06,3.12,-0.0194,0.0350,0.0350,0.6687
16-APR-2026,SUYOG,794.85,806.80,-0.0149,0.0313,0.0312,0.5961
16-APR-2026,SUZLON,50.24,49.12,0.0225,0.0246,0.0246,0.4700
16-APR-2026,SVLL,599.00,591.80,0.0121,0.0262,0.0262,0.5006
16-APR-2026,SVPGLOB,3.19,2.90,0.0953,0.0336,0.0342,0.6534
16-APR-2026,SWANCORP,352.85,332.20,0.0603,0.0290,0.0292,0.5579
16-APR-2026,SWANDEF,1940.50,1898.70,0.0218,0.0270,0.0269,0.5139
16-APR-2026,SWARAJENG,4093.10,4037.50,0.0137,0.0208,0.0208,0.3974
16-APR-2026,SWELECTES,639.40,632.60,0.0107,0.0331,0.0330,0.6305
16-APR-2026,SWIGGY,280.20,272.25,0.0288,0.0238,0.0239,0.4566
16-APR-2026,SWSOLAR,193.46,188.71,0.0249,0.0302,0.0302,0.5770
16-APR-2026,SYMPHONY,811.85,792.75,0.0238,0.0217,0.0217,0.4146
16-APR-2026,SYNCOMF,13.95,13.80,0.0108,0.0272,0.0272,0.5197
16-APR-2026,SYNGENE,434.70,414.60,0.0473,0.0197,0.0199,0.3802
16-APR-2026,SYRMA,968.75,895.10,0.0791,0.0291,0.0295,0.5636
16-APR-2026,SYSTMTXC,69.57,70.74,-0.0167,0.0362,0.0361,0.6897
16-APR-2026,TAINWALCHM,206.45,203.41,0.0148,0.0358,0.0357,0.6820
16-APR-2026,TAJGVK,330.95,331.95,-0.0030,0.0265,0.0264,0.5044
16-APR-2026,TAKE,47.96,47.02,0.0198,0.0309,0.0309,0.5903
16-APR-2026,TALBROAUTO,270.75,266.71,0.0150,0.0276,0.0275,0.5254
16-APR-2026,TANLA,487.60,480.40,0.0149,0.0279,0.0278,0.5311
16-APR-2026,TARACHAND,65.41,65.37,0.0006,0.0314,0.0313,0.5980
16-APR-2026,TARANGINI,1.00,1.00,0.0000,0.0000,0.0000,0.0000
16-APR-2026,TARAPUR,25.74,25.60,0.0055,0.0331,0.0330,0.6305
16-APR-2026,TARC,135.70,126.83,0.0676,0.0298,0.0301,0.5751
16-APR-2026,TARIL,319.75,308.85,0.0347,0.0390,0.0390,0.7451
16-APR-2026,TARINIENT,33.50,33.50,0.0000,0.1201,0.1198,2.2888
16-APR-2026,TARMAT,53.94,54.37,-0.0079,0.0328,0.0327,0.6247
16-APR-2026,TARSONS,213.35,209.01,0.0206,0.0260,0.0260,0.4967
16-APR-2026,TASTYBITE,7113.00,7125.50,-0.0018,0.0220,0.0220,0.4203
16-APR-2026,TATACAP,335.60,332.20,0.0102,0.0121,0.0121,0.2312
16-APR-2026,TATACHEM,706.65,719.35,-0.0178,0.0186,0.0186,0.3554
16-APR-2026,TATACOMM,1561.40,1561.40,0.0000,0.0197,0.0196,0.3745
16-APR-2026,TATACONSUM,1102.60,1094.20,0.0076,0.0144,0.0143,0.2732
16-APR-2026,TATAELXSI,4593.60,4540.60,0.0116,0.0200,0.0200,0.3821
16-APR-2026,TATAGOLD,14.74,14.69,0.0034,0.0194,0.0193,0.3687
16-APR-2026,TATAINVEST,710.20,714.20,-0.0056,0.0275,0.0274,0.5235
16-APR-2026,TATAPOWER,426.60,421.85,0.0112,0.0162,0.0162,0.3095
16-APR-2026,TATASTEEL,210.69,208.72,0.0094,0.0189,0.0189,0.3611
16-APR-2026,TATATECH,586.70,575.70,0.0189,0.0171,0.0171,0.3267
16-APR-2026,TATSILV,24.16,23.89,0.0112,0.0368,0.0367,0.7012
16-APR-2026,TATVA,1283.90,1246.80,0.0293,0.0305,0.0305,0.5827
16-APR-2026,TBOTEK,1269.30,1226.30,0.0345,0.0248,0.0249,0.4757
16-APR-2026,TBZ,151.98,148.97,0.0200,0.0311,0.0310,0.5923
16-APR-2026,TCC,390.90,377.40,0.0351,0.0312,0.0312,0.5961
16-APR-2026,TCI,988.35,996.45,-0.0082,0.0213,0.0212,0.4050
16-APR-2026,TCIEXP,550.40,539.00,0.0209,0.0208,0.0208,0.3974
16-APR-2026,TCIFINANCE,15.00,14.36,0.0436,0.0377,0.0378,0.7222
16-APR-2026,TCPLPACK,2663.20,2596.70,0.0253,0.0255,0.0255,0.4872
16-APR-2026,TCS,2576.90,2554.90,0.0086,0.0144,0.0143,0.2732
16-APR-2026,TDPOWERSYS,970.75,941.90,0.0302,0.0290,0.0290,0.5540
16-APR-2026,TEAMGTY,266.00,270.07,-0.0152,0.0361,0.0360,0.6878
16-APR-2026,TEAMLEASE,1222.70,1210.40,0.0101,0.0194,0.0194,0.3706
16-APR-2026,TECH,34.38,34.13,0.0073,0.0137,0.0137,0.2617
16-APR-2026,TECHM,1491.00,1483.80,0.0048,0.0164,0.0164,0.3133
16-APR-2026,TECHNOE,1206.75,1195.30,0.0095,0.0275,0.0274,0.5235
16-APR-2026,TECILCHEM,12.97,13.27,-0.0229,0.0783,0.0781,1.4921
16-APR-2026,TEGA,1753.90,1726.10,0.0160,0.0229,0.0229,0.4375
16-APR-2026,TEJASNET,432.20,449.85,-0.0400,0.0356,0.0357,0.6820
16-APR-2026,TEMBO,587.65,587.90,-0.0004,0.0300,0.0299,0.5712
16-APR-2026,TENNIND,582.05,571.05,0.0191,0.0164,0.0164,0.3133
16-APR-2026,TERASOFT,363.90,359.90,0.0111,0.0349,0.0348,0.6649
16-APR-2026,TEXINFRA,101.65,101.11,0.0053,0.0237,0.0237,0.4528
16-APR-2026,TEXMOPIPES,47.42,47.62,-0.0042,0.0287,0.0287,0.5483
16-APR-2026,TEXRAIL,103.79,101.63,0.0210,0.0297,0.0296,0.5655
16-APR-2026,TFCILTD,70.63,70.22,0.0058,0.0329,0.0329,0.6286
16-APR-2026,TFL,12.98,13.35,-0.0281,0.0381,0.0381,0.7279
16-APR-2026,TGBHOTELS,9.56,9.69,-0.0135,0.0292,0.0291,0.5560
16-APR-2026,THANGAMAYL,4278.40,4252.70,0.0060,0.0329,0.0328,0.6266
16-APR-2026,THEINVEST,104.90,104.96,-0.0006,0.0282,0.0282,0.5388
16-APR-2026,THEJO,1798.80,1786.50,0.0069,0.0240,0.0239,0.4566
16-APR-2026,THELEELA,427.95,429.85,-0.0044,0.0150,0.0149,0.2847
16-APR-2026,THEMISMED,84.97,84.93,0.0005,0.0348,0.0347,0.6629
16-APR-2026,THERMAX,4126.20,4085.00,0.0100,0.0222,0.0221,0.4222
16-APR-2026,THOMASCOOK,109.28,107.70,0.0146,0.0292,0.0291,0.5560
16-APR-2026,THOMASCOTT,274.22,273.80,0.0015,0.0340,0.0340,0.6496
16-APR-2026,THYROCARE,394.35,398.50,-0.0105,0.0250,0.0250,0.4776
16-APR-2026,TI,446.35,430.35,0.0365,0.0288,0.0289,0.5521
16-APR-2026,TICL,20.87,22.13,-0.0586,0.0343,0.0345,0.6591
16-APR-2026,TIGERLOGS,32.13,31.82,0.0097,0.0345,0.0344,0.6572
16-APR-2026,TIIL,2527.70,2494.30,0.0133,0.0279,0.0278,0.5311
16-APR-2026,TIINDIA,2752.90,2754.90,-0.0007,0.0229,0.0229,0.4375
16-APR-2026,TIJARIA,4.93,4.90,0.0061,0.0373,0.0372,0.7107
16-APR-2026,TIL,212.26,224.86,-0.0577,0.0348,0.0350,0.6687
16-APR-2026,TIMETECHNO,195.53,191.50,0.0208,0.0276,0.0275,0.5254
16-APR-2026,TIMKEN,3493.30,3571.30,-0.0221,0.0202,0.0202,0.3859
16-APR-2026,TINNARUBR,689.50,676.65,0.0188,0.0298,0.0298,0.5693
16-APR-2026,TIPSFILMS,366.10,369.25,-0.0086,0.0330,0.0330,0.6305
16-APR-2026,TIPSMUSIC,574.50,551.30,0.0412,0.0229,0.0230,0.4394
16-APR-2026,TIRUMALCHM,202.27,195.48,0.0341,0.0286,0.0286,0.5464
16-APR-2026,TIRUPATIFL,46.08,44.60,0.0326,0.0342,0.0342,0.6534
16-APR-2026,TITAGARH,737.45,717.55,0.0274,0.0266,0.0266,0.5082
16-APR-2026,TITAN,4461.40,4522.20,-0.0135,0.0146,0.0146,0.2789
16-APR-2026,TMB,681.05,679.55,0.0022,0.0195,0.0194,0.3706
16-APR-2026,TMCV,441.95,435.20,0.0154,0.0181,0.0180,0.3439
16-APR-2026,TMPV,356.30,357.85,-0.0043,0.0198,0.0198,0.3783
16-APR-2026,TNIDETF,83.54,82.63,0.0110,0.0120,0.0120,0.2293
16-APR-2026,TNPETRO,91.24,91.12,0.0013,0.0233,0.0232,0.4432
16-APR-2026,TNPL,140.82,137.79,0.0218,0.0214,0.0214,0.4088
16-APR-2026,TNTELE,10.74,10.70,0.0037,0.0378,0.0377,0.7203
16-APR-2026,TOKYOPLAST,89.05,74.27,0.1815,0.0289,0.0316,0.6037
16-APR-2026,TOLINS,107.37,106.10,0.0119,0.0280,0.0280,0.5349
16-APR-2026,TOP100CASE,10.48,10.43,0.0048,0.0088,0.0088,0.1681
16-APR-2026,TOP10ADD,90.31,90.22,0.0010,0.0093,0.0092,0.1758
16-APR-2026,TOP15IETF,9.97,9.98,-0.0010,0.0071,0.0071,0.1356
16-APR-2026,TOP20,8.82,8.83,-0.0011,0.0069,0.0069,0.1318
16-APR-2026,TORNTPHARM,4156.00,4159.30,-0.0008,0.0134,0.0133,0.2541
16-APR-2026,TORNTPOWER,1521.60,1506.70,0.0098,0.0218,0.0217,0.4146
16-APR-2026,TOTAL,56.19,56.88,-0.0122,0.0301,0.0301,0.5751
16-APR-2026,TOUCHWOOD,74.03,73.21,0.0111,0.0302,0.0302,0.5770
16-APR-2026,TPHQ,0.58,0.58,0.0000,0.0353,0.0352,0.6725
16-APR-2026,TPLPLASTEH,70.15,70.66,-0.0072,0.0297,0.0296,0.5655
16-APR-2026,TRACXN,34.63,34.86,-0.0066,0.0289,0.0288,0.5502
16-APR-2026,TRANSGLOB,735.00,735.00,0.0000,0.0005,0.0005,0.0096
16-APR-2026,TRANSRAILL,559.15,558.70,0.0008,0.0265,0.0264,0.5044
16-APR-2026,TRANSWORLD,154.64,156.05,-0.0091,0.0355,0.0354,0.6763
16-APR-2026,TRAVELFOOD,1310.60,1320.60,-0.0076,0.0151,0.0151,0.2885
16-APR-2026,TREEHOUSE,8.34,8.28,0.0072,0.0328,0.0327,0.6247
16-APR-2026,TREJHARA,165.70,160.74,0.0304,0.0306,0.0306,0.5846
16-APR-2026,TREL,28.97,26.58,0.0861,0.0251,0.0257,0.4910
16-APR-2026,TRENT,4083.20,3978.20,0.0261,0.0231,0.0232,0.4432
16-APR-2026,TRF,264.56,266.81,-0.0085,0.0297,0.0296,0.5655
16-APR-2026,TRIDENT,25.88,25.73,0.0058,0.0228,0.0227,0.4337
16-APR-2026,TRIGYN,57.05,57.51,-0.0080,0.0313,0.0312,0.5961
16-APR-2026,TRITURBINE,477.80,472.30,0.0116,0.0245,0.0245,0.4681
16-APR-2026,TRIVENI,388.90,389.25,-0.0009,0.0238,0.0237,0.4528
16-APR-2026,TRU,5.96,5.99,-0.0050,0.0345,0.0344,0.6572
16-APR-2026,TRUALT,419.50,408.90,0.0256,0.0206,0.0206,0.3936
16-APR-2026,TSFINV,387.25,390.75,-0.0090,0.0301,0.0300,0.5731
16-APR-2026,TTKHLTCARE,855.55,887.70,-0.0369,0.0181,0.0183,0.3496
16-APR-2026,TTKPRESTIG,482.00,480.75,0.0026,0.0211,0.0211,0.4031
16-APR-2026,TTL,8.60,8.57,0.0035,0.0277,0.0276,0.5273
16-APR-2026,TTML,43.78,43.15,0.0145,0.0299,0.0299,0.5712
16-APR-2026,TVSELECT,440.35,410.95,0.0691,0.0349,0.0352,0.6725
16-APR-2026,TVSHLTD,14611.00,14488.00,0.0085,0.0224,0.0224,0.4280
16-APR-2026,TVSINVIT,115.00,115.00,0.0000,0.0040,0.0039,0.0745
16-APR-2026,TVSMOTOR,3756.20,3783.30,-0.0072,0.0176,0.0176,0.3362
16-APR-2026,TVSSCS,112.42,113.73,-0.0116,0.0247,0.0247,0.4719
16-APR-2026,TVSSRICHAK,3885.30,4019.70,-0.0340,0.0237,0.0238,0.4547
16-APR-2026,TVTODAY,114.66,113.27,0.0122,0.0193,0.0193,0.3687
16-APR-2026,TVVISION,5.43,5.42,0.0018,0.0381,0.0380,0.7260
16-APR-2026,TWCGOLDETF,150.84,150.94,-0.0007,0.0159,0.0158,0.3019
16-APR-2026,UBL,1459.20,1470.70,-0.0079,0.0151,0.0150,0.2866
16-APR-2026,UCAL,100.22,99.74,0.0048,0.0267,0.0266,0.5082
16-APR-2026,UCOBANK,26.55,26.45,0.0038,0.0229,0.0228,0.4356
16-APR-2026,UDDHAV,10.00,10.00,0.0000,0.0000,0.0000,0.0000
16-APR-2026,UDS,157.57,159.16,-0.0100,0.0278,0.0277,0.5292
16-APR-2026,UEL,170.76,164.48,0.0375,0.0732,0.0731,1.3966
16-APR-2026,UFBL,314.27,313.81,0.0015,0.0332,0.0331,0.6324
16-APR-2026,UFLEX,403.35,393.55,0.0246,0.0232,0.0232,0.4432
16-APR-2026,UFO,71.66,70.89,0.0108,0.0274,0.0273,0.5216
16-APR-2026,UGARSUGAR,39.84,39.61,0.0058,0.0224,0.0223,0.4260
16-APR-2026,UGROCAP,104.82,100.63,0.0408,0.0288,0.0289,0.5521
16-APR-2026,UJJIVANSFB,59.24,58.50,0.0126,0.0249,0.0249,0.4757
16-APR-2026,ULL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
16-APR-2026,ULTRACEMCO,11826.00,11784.00,0.0036,0.0159,0.0158,0.3019
16-APR-2026,UMAEXPORTS,27.51,26.93,0.0213,0.0372,0.0371,0.7088
16-APR-2026,UMESLTD,6.49,6.57,-0.0123,0.0335,0.0334,0.6381
16-APR-2026,UMIYA-MRO,87.50,88.72,-0.0138,0.0340,0.0340,0.6496
16-APR-2026,UNICHEMLAB,346.85,346.95,-0.0003,0.0245,0.0245,0.4681
16-APR-2026,UNIDT,201.49,201.91,-0.0021,0.0273,0.0272,0.5197
16-APR-2026,UNIECOM,102.06,98.06,0.0400,0.0277,0.0278,0.5311
16-APR-2026,UNIENTER,105.33,105.12,0.0020,0.0249,0.0248,0.4738
16-APR-2026,UNIINFO,12.87,12.86,0.0008,0.0361,0.0360,0.6878
16-APR-2026,UNIMECH,919.35,913.85,0.0060,0.0260,0.0260,0.4967
16-APR-2026,UNIONBANK,188.49,188.71,-0.0012,0.0231,0.0230,0.4394
16-APR-2026,UNIONGOLD,148.70,148.65,0.0003,0.0197,0.0197,0.3764
16-APR-2026,UNIPARTS,511.65,515.40,-0.0073,0.0241,0.0240,0.4585
16-APR-2026,UNITDSPR,1254.50,1252.40,0.0017,0.0156,0.0156,0.2980
16-APR-2026,UNITECH,5.04,5.07,-0.0059,0.0376,0.0375,0.7164
16-APR-2026,UNITEDPOLY,28.85,28.63,0.0077,0.0349,0.0349,0.6668
16-APR-2026,UNITEDTEA,565.95,562.95,0.0053,0.0210,0.0209,0.3993
16-APR-2026,UNIVASTU,69.75,69.35,0.0058,0.0287,0.0286,0.5464
16-APR-2026,UNIVCABLES,799.90,800.25,-0.0004,0.0312,0.0312,0.5961
16-APR-2026,UNIVPHOTO,386.45,383.05,0.0088,0.0340,0.0339,0.6477
16-APR-2026,UNOMINDA,1109.40,1100.10,0.0084,0.0225,0.0225,0.4299
16-APR-2026,UPL,659.95,659.80,0.0002,0.0217,0.0217,0.4146
16-APR-2026,URAVIDEF,142.89,149.52,-0.0454,0.0299,0.0300,0.5731
16-APR-2026,URBANCO,134.17,136.20,-0.0150,0.0199,0.0199,0.3802
16-APR-2026,URJA,10.70,10.59,0.0103,0.0261,0.0261,0.4986
16-APR-2026,USHAMART,446.65,441.95,0.0106,0.0237,0.0236,0.4509
16-APR-2026,USK,25.40,24.70,0.0279,0.0311,0.0311,0.5942
16-APR-2026,UTIAMC,999.90,1009.60,-0.0097,0.0206,0.0206,0.3936
16-APR-2026,UTKARSHBNK,13.48,13.46,0.0015,0.0286,0.0285,0.5445
16-APR-2026,UTLSOLAR,256.17,239.48,0.0674,0.0159,0.0165,0.3152
16-APR-2026,UTSAV,590.10,590.10,0.0000,0.0009,0.0009,0.0172
16-APR-2026,UTTAMSUGAR,246.37,246.58,-0.0009,0.0264,0.0264,0.5044
16-APR-2026,UYFINCORP,14.49,14.35,0.0097,0.0316,0.0315,0.6018
16-APR-2026,V2RETAIL,194.43,195.56,-0.0058,0.0273,0.0272,0.5197
16-APR-2026,VADILALIND,4621.80,4599.90,0.0047,0.0272,0.0272,0.5197
16-APR-2026,VAIBHAVGBL,220.03,217.97,0.0094,0.0283,0.0282,0.5388
16-APR-2026,VAISHALI,6.55,6.67,-0.0182,0.0319,0.0318,0.6075
16-APR-2026,VAKRANGEE,7.16,6.95,0.0298,0.0328,0.0328,0.6266
16-APR-2026,VAL30IETF,15.85,15.79,0.0038,0.0115,0.0115,0.2197
16-APR-2026,VALIANTLAB,67.02,62.80,0.0650,0.0305,0.0308,0.5884
16-APR-2026,VALIANTORG,287.62,266.67,0.0756,0.0338,0.0341,0.6515
16-APR-2026,VALUE,16.48,16.43,0.0030,0.0039,0.0039,0.0745
16-APR-2026,VARDHACRLC,36.58,36.88,-0.0082,0.0246,0.0245,0.4681
16-APR-2026,VARDMNPOLY,7.75,7.92,-0.0217,0.0370,0.0369,0.7050
16-APR-2026,VARROC,533.45,539.50,-0.0113,0.0241,0.0240,0.4585
16-APR-2026,VASCONEQ,38.59,38.46,0.0034,0.0357,0.0356,0.6801
16-APR-2026,VASWANI,58.80,57.85,0.0163,0.0362,0.0362,0.6916
16-APR-2026,VBL,460.45,445.50,0.0330,0.0199,0.0200,0.3821
16-APR-2026,VCL,1.83,1.80,0.0165,0.0342,0.0341,0.6515
16-APR-2026,VEDL,782.85,766.05,0.0217,0.0213,0.0213,0.4069
16-APR-2026,VEEDOL,1427.80,1414.80,0.0091,0.0183,0.0183,0.3496
16-APR-2026,VENKEYS,1525.40,1498.00,0.0181,0.0233,0.0233,0.4451
16-APR-2026,VENTIVE,609.95,619.55,-0.0156,0.0199,0.0199,0.3802
16-APR-2026,VENUSPIPES,1306.00,1284.50,0.0166,0.0283,0.0283,0.5407
16-APR-2026,VENUSREM,1039.55,1068.95,-0.0279,0.0323,0.0323,0.6171
16-APR-2026,VERANDA,151.64,154.19,-0.0167,0.0335,0.0335,0.6400
16-APR-2026,VERTIS,108.50,108.50,0.0000,0.0062,0.0062,0.1185
16-APR-2026,VERTOZ,51.83,49.16,0.0529,0.0352,0.0353,0.6744
16-APR-2026,VESUVIUS,498.80,487.05,0.0238,0.0238,0.0238,0.4547
16-APR-2026,VETO,104.61,104.82,-0.0020,0.0257,0.0256,0.4891
